x1,x2,y
0.07007007007007005,0.07007007007007005,0.0977338959929056
0.09009009009009006,0.09009009009009006,0.5345277157087226
0.11011011011011007,0.11011011011011007,0.21850887840973554
0.13013013013013008,0.13013013013013008,0.6743658733554526
0.1501501501501501,0.1501501501501501,0.6122483802924927
0.1701701701701701,0.1701701701701701,0.7978204248718416
0.19019019019019012,0.19019019019019012,-0.05428586124205648
0.21021021021021014,0.21021021021021014,0.7934904444133575
0.23023023023023015,0.23023023023023015,0.40022207344413685
0.25025025025025016,0.25025025025025016,0.6355475896627597
0.2702702702702702,0.2702702702702702,0.34675916557344766
0.2902902902902902,0.2902902902902902,0.8450573279943099
0.3103103103103102,0.3103103103103102,0.4692930118356673
0.3303303303303302,0.3303303303303302,0.1767581793470301
0.3503503503503502,0.3503503503503502,0.5091488737201978
0.37037037037037024,0.37037037037037024,0.9270911718317806
0.39039039039039025,0.39039039039039025,0.9356074173621449
0.41041041041041026,0.41041041041041026,0.41911704167251573
0.4304304304304303,0.4304304304304303,0.9057128351717386
0.4504504504504503,0.4504504504504503,1.3325377291084373
0.4704704704704703,0.4704704704704703,1.0903240087564132
0.4904904904904903,0.4904904904904903,1.4756601296921024
0.5105105105105103,0.5105105105105103,1.3439632847338285
0.5305305305305303,0.5305305305305303,0.7700331332606521
0.5505505505505504,0.5505505505505504,0.6881239906837363
0.5705705705705704,0.5705705705705704,1.0584790644001976
0.5905905905905904,0.5905905905905904,1.484927225460178
0.6106106106106104,0.6106106106106104,1.5219493533972028
0.6306306306306304,0.6306306306306304,0.9836005884253557
0.6506506506506504,0.6506506506506504,0.9187545645883959
0.6706706706706704,0.6706706706706704,1.6547594005928725
0.6906906906906904,0.6906906906906904,1.2915365453814667
0.7107107107107105,0.7107107107107105,1.2531732321612008
0.7307307307307305,0.7307307307307305,1.4699055266393486
0.7507507507507505,0.7507507507507505,1.9412068431327822
0.7707707707707705,0.7707707707707705,1.3139370654707894
0.7907907907907905,0.7907907907907905,2.0102689630141684
0.8108108108108105,0.8108108108108105,1.4355909049685285
0.8308308308308305,0.8308308308308305,1.901560082676524
0.8508508508508505,0.8508508508508505,1.628576657328059
0.8708708708708706,0.8708708708708706,2.064278760714995
0.8908908908908906,0.8908908908908906,1.8550292015071632
0.9109109109109106,0.9109109109109106,1.7360392726118639
0.9309309309309306,0.9309309309309306,1.6878021931457197
0.9509509509509506,0.9509509509509506,1.658328601654103
0.9709709709709706,0.9709709709709706,2.367177480178392
0.9909909909909906,0.9909909909909906,2.435985851357451
1.0110110110110107,1.0110110110110107,2.2546779679207263
1.0310310310310307,1.0310310310310307,1.746041122575881
1.0510510510510507,1.0510510510510507,2.242947644006218
1.0710710710710707,1.0710710710710707,1.988781183956526
1.0910910910910907,1.0910910910910907,2.3288833045871487
1.1111111111111107,1.1111111111111107,1.9035889356645321
1.1311311311311307,1.1311311311311307,1.9395014940789197
1.1511511511511507,1.1511511511511507,1.9990046895831934
1.1711711711711708,1.1711711711711708,2.305540719881745
1.1911911911911908,1.1911911911911908,1.9277144761478822
1.2112112112112108,1.2112112112112108,2.5930954827328736
1.2312312312312308,1.2312312312312308,2.0781636089514897
1.2512512512512508,1.2512512512512508,2.374547648615066
1.2712712712712708,1.2712712712712708,2.6284869445845693
1.2912912912912908,1.2912912912912908,2.672533375497635
1.3113113113113108,1.3113113113113108,2.7224157775109554
1.3313313313313309,1.3313313313313309,2.6429759832434176
1.3513513513513509,1.3513513513513509,2.998243297466391
1.3713713713713709,1.3713713713713709,2.363347851701559
1.391391391391391,1.391391391391391,2.645924543992394
1.411411411411411,1.411411411411411,2.9160241688076285
1.431431431431431,1.431431431431431,2.4381531520991118
1.451451451451451,1.451451451451451,3.2388498742438645
1.471471471471471,1.471471471471471,3.2222138874614323
1.491491491491491,1.491491491491491,2.745774318245271
1.511511511511511,1.511511511511511,2.8729754364561098
1.531531531531531,1.531531531531531,3.2823008978885024
1.551551551551551,1.551551551551551,2.882356992899016
1.571571571571571,1.571571571571571,3.1224109981513966
1.591591591591591,1.591591591591591,3.5135734315959635
1.611611611611611,1.611611611611611,3.708320760799042
1.631631631631631,1.631631631631631,3.136625056802144
1.651651651651651,1.651651651651651,2.931779782150918
1.671671671671671,1.671671671671671,3.2428537276706395
1.691691691691691,1.691691691691691,3.8062277283658483
1.711711711711711,1.711711711711711,3.2841337642022936
1.7317317317317311,1.7317317317317311,3.2648881473708635
1.7517517517517511,1.7517517517517511,3.1854383287635555
1.7717717717717711,1.7717717717717711,3.295402172020752
1.7917917917917912,1.7917917917917912,3.7652095699230133
1.8118118118118112,1.8118118118118112,3.83484588657935
1.8318318318318312,1.8318318318318312,3.6891911874614776
1.8518518518518512,1.8518518518518512,3.741142537011969
1.8718718718718712,1.8718718718718712,3.5484409641754744
1.8918918918918912,1.8918918918918912,3.476484256210317
1.9119119119119112,1.9119119119119112,3.542192640286582
1.9319319319319312,1.9319319319319312,4.358323726450189
1.9519519519519513,1.9519519519519513,3.9603862465395485
1.9719719719719713,1.9719719719719713,3.563056607212416
1.9919919919919913,1.9919919919919913,3.868931367108024
2.0120120120120113,2.0120120120120113,3.5785781337888185
2.0320320320320313,2.0320320320320313,3.574332304533057
2.0520520520520513,2.0520520520520513,4.301510093720952
2.0720720720720713,2.0720720720720713,3.7815866446187036
2.0920920920920913,2.0920920920920913,4.344252670934662
2.1121121121121114,2.1121121121121114,3.81108179332245
2.1321321321321314,2.1321321321321314,4.0115546524435075
2.1521521521521514,2.1521521521521514,3.853182043350471
2.1721721721721714,2.1721721721721714,4.406674102886779
2.1921921921921914,2.1921921921921914,4.0632675704647125
2.2122122122122114,2.2122122122122114,3.9297625656850523
2.2322322322322314,2.2322322322322314,4.383605056136891
2.2522522522522515,2.2522522522522515,4.258870179727145
2.2722722722722715,2.2722722722722715,4.88608671208397
2.2922922922922915,2.2922922922922915,4.63717086529939
2.3123123123123115,2.3123123123123115,4.1344796489806726
2.3323323323323315,2.3323323323323315,4.216715187602394
2.3523523523523515,2.3523523523523515,4.493238575111285
2.3723723723723715,2.3723723723723715,4.263346090433916
2.3923923923923915,2.3923923923923915,4.92585796975426
2.4124124124124116,2.4124124124124116,5.235812176392715
2.4324324324324316,2.4324324324324316,5.011689580112228
2.4524524524524516,2.4524524524524516,4.715342015090302
2.4724724724724716,2.4724724724724716,4.940709977698088
2.4924924924924916,2.4924924924924916,4.699052982597598
2.5125125125125116,2.5125125125125116,4.880215421199018
2.5325325325325316,2.5325325325325316,4.928203903747309
2.5525525525525516,2.5525525525525516,5.321145825162776
2.5725725725725717,2.5725725725725717,5.1495279610752345
2.5925925925925917,2.5925925925925917,5.40752023533534
2.6126126126126117,2.6126126126126117,5.359684866448208
2.6326326326326317,2.6326326326326317,5.161983456966318
2.6526526526526517,2.6526526526526517,5.328649555925999
2.6726726726726717,2.6726726726726717,5.315372997008263
2.6926926926926917,2.6926926926926917,5.002765118617239
2.7127127127127117,2.7127127127127117,5.68947050469178
2.7327327327327318,2.7327327327327318,5.262811786742551
2.7527527527527518,2.7527527527527518,5.652100838674185
2.772772772772772,2.772772772772772,5.198374482698204
2.792792792792792,2.792792792792792,5.656468161433402
2.812812812812812,2.812812812812812,6.032608694522051
2.8328328328328336,2.8328328328328336,5.730875661050546
2.8528528528528536,2.8528528528528536,5.762755247770297
2.8728728728728736,2.8728728728728736,5.463837397736523
2.8928928928928936,2.8928928928928936,5.430123689676548
2.9129129129129137,2.9129129129129137,5.986055911614901
2.9329329329329337,2.9329329329329337,5.51346897507429
2.9529529529529537,2.9529529529529537,5.917607916156331
2.9729729729729737,2.9729729729729737,6.072807000079683
2.9929929929929937,2.9929929929929937,5.790409016433049
3.0130130130130137,3.0130130130130137,6.059054361510923
3.0330330330330337,3.0330330330330337,6.376663657362867
3.0530530530530537,3.0530530530530537,5.801956620124036
3.0730730730730738,3.0730730730730738,6.085691797420399
3.0930930930930938,3.0930930930930938,6.602668765849135
3.113113113113114,3.113113113113114,6.323601361402918
3.133133133133134,3.133133133133134,6.729100704957265
3.153153153153154,3.153153153153154,6.298525430283514
3.173173173173174,3.173173173173174,6.1873609661376765
3.193193193193194,3.193193193193194,6.528183334427372
3.213213213213214,3.213213213213214,6.736971553255054
3.233233233233234,3.233233233233234,5.980573261980348
3.253253253253254,3.253253253253254,6.621589929757404
3.273273273273274,3.273273273273274,6.243291327444284
3.293293293293294,3.293293293293294,6.517026099972907
3.313313313313314,3.313313313313314,6.243454312943674
3.333333333333334,3.333333333333334,6.8492400588835665
3.353353353353354,3.353353353353354,7.13581533281698
3.373373373373374,3.373373373373374,6.768725541090014
3.393393393393394,3.393393393393394,7.221284788114248
3.413413413413414,3.413413413413414,6.445012099275836
3.433433433433434,3.433433433433434,6.621439902081406
3.453453453453454,3.453453453453454,7.355068284990396
3.473473473473474,3.473473473473474,7.444549963399958
3.493493493493494,3.493493493493494,7.205505568198609
3.513513513513514,3.513513513513514,7.15810295210072
3.533533533533534,3.533533533533534,7.179749385226202
3.553553553553554,3.553553553553554,7.550427583419259
3.573573573573574,3.573573573573574,7.637026745717417
3.593593593593594,3.593593593593594,7.53578866537835
3.613613613613614,3.613613613613614,7.495901233017225
3.633633633633634,3.633633633633634,7.476902268703212
3.653653653653654,3.653653653653654,7.0891131437597075
3.673673673673674,3.673673673673674,7.668524375861001
3.693693693693694,3.693693693693694,7.547168438785798
3.713713713713714,3.713713713713714,7.92045354145962
3.733733733733734,3.733733733733734,7.917925470617771
3.753753753753754,3.753753753753754,7.939040978846991
3.773773773773774,3.773773773773774,7.32738485518844
3.7937937937937942,3.7937937937937942,7.981058219546744
3.8138138138138142,3.8138138138138142,7.608691118791478
3.8338338338338342,3.8338338338338342,7.4054311677316464
3.8538538538538543,3.8538538538538543,7.691667868089465
3.8738738738738743,3.8738738738738743,7.48334993886253
3.8938938938938943,3.8938938938938943,7.355076333082909
3.9139139139139143,3.9139139139139143,8.129127265918509
3.9339339339339343,3.9339339339339343,7.582077680558012
3.9539539539539543,3.9539539539539543,7.765182411253677
3.9739739739739743,3.9739739739739743,8.00090302518908
3.9939939939939944,3.9939939939939944,7.609252974561498
4.014014014014014,4.014014014014014,7.996976721932864
4.034034034034034,4.034034034034034,8.386870195713055
4.054054054054054,4.054054054054054,8.52640734743998
4.074074074074074,4.074074074074074,8.493820113674552
4.094094094094094,4.094094094094094,7.814054151768023
4.114114114114114,4.114114114114114,8.580718199566657
4.134134134134134,4.134134134134134,8.761070064898021
4.1541541541541545,4.1541541541541545,8.149241411434986
4.1741741741741745,4.1741741741741745,7.90191518302229
4.1941941941941945,4.1941941941941945,8.300142965800092
4.2142142142142145,4.2142142142142145,8.16627463076463
4.2342342342342345,4.2342342342342345,8.951170483914018
4.2542542542542545,4.2542542542542545,8.22502764412678
4.2742742742742745,4.2742742742742745,8.978625945201555
4.2942942942942945,4.2942942942942945,8.179341585262693
4.314314314314315,4.314314314314315,9.007562128311688
4.334334334334335,4.334334334334335,8.984199025795698
4.354354354354355,4.354354354354355,8.791958297039914
4.374374374374375,4.374374374374375,8.387744548963944
4.394394394394395,4.394394394394395,8.359632966328409
4.414414414414415,4.414414414414415,8.704470387730852
4.434434434434435,4.434434434434435,8.988312294831541
4.454454454454455,4.454454454454455,9.012146756341124
4.474474474474475,4.474474474474475,9.292224092222375
4.494494494494495,4.494494494494495,9.006873291381936
4.514514514514515,4.514514514514515,9.129010823801751
4.534534534534535,4.534534534534535,9.220627386272856
4.554554554554555,4.554554554554555,8.840600391523553
4.574574574574575,4.574574574574575,8.670843670105803
4.594594594594595,4.594594594594595,9.386008094595232
4.614614614614615,4.614614614614615,9.185430502545756
4.634634634634635,4.634634634634635,9.494524905667499
4.654654654654655,4.654654654654655,9.040005619777755
4.674674674674675,4.674674674674675,9.300421733371005
4.694694694694695,4.694694694694695,9.399608290819831
4.714714714714715,4.714714714714715,9.194452633739564
4.734734734734735,4.734734734734735,9.576211333006839
4.754754754754755,4.754754754754755,9.574998666080473
4.774774774774775,4.774774774774775,9.777102363050696
4.794794794794795,4.794794794794795,9.782824686925053
4.814814814814815,4.814814814814815,9.639782415806264
4.834834834834835,4.834834834834835,9.77200080306451
4.854854854854855,4.854854854854855,9.638523207706053
4.874874874874875,4.874874874874875,10.240093664115726
4.894894894894895,4.894894894894895,9.443335748086664
4.914914914914915,4.914914914914915,9.696723755771039
4.934934934934935,4.934934934934935,10.264490548054463
4.954954954954955,4.954954954954955,10.40740408802009
4.974974974974975,4.974974974974975,10.324945003841048
4.994994994994995,4.994994994994995,9.89346851517494
5.015015015015015,5.015015015015015,9.608936775295593
5.035035035035035,5.035035035035035,10.346704875084907
5.055055055055055,5.055055055055055,9.653026994828073
5.075075075075075,5.075075075075075,10.540220705020811
5.095095095095095,5.095095095095095,10.1278069157884
5.115115115115115,5.115115115115115,10.518183010939811
5.135135135135135,5.135135135135135,10.722502928300147
5.155155155155155,5.155155155155155,10.578183595023445
5.175175175175175,5.175175175175175,9.99162255125045
5.195195195195195,5.195195195195195,10.221777875885653
5.215215215215215,5.215215215215215,10.887840069444943
5.235235235235235,5.235235235235235,10.241409746801985
5.255255255255255,5.255255255255255,10.014427047342014
5.275275275275275,5.275275275275275,10.965075171448985
5.295295295295295,5.295295295295295,10.514652677741136
5.315315315315315,5.315315315315315,10.516703348898279
5.335335335335335,5.335335335335335,11.020420354070366
5.355355355355355,5.355355355355355,11.186506986299106
5.375375375375375,5.375375375375375,10.89778280856213
5.395395395395395,5.395395395395395,10.405432254034856
5.415415415415415,5.415415415415415,10.99421443037068
5.435435435435435,5.435435435435435,11.006804199270437
5.455455455455455,5.455455455455455,10.429729959427467
5.475475475475475,5.475475475475475,10.939672964109997
5.495495495495495,5.495495495495495,11.305645724154859
5.515515515515515,5.515515515515515,11.460492189590456
5.535535535535535,5.535535535535535,10.799899576768471
5.555555555555555,5.555555555555555,11.550967204093922
5.575575575575575,5.575575575575575,11.048922446364982
5.595595595595595,5.595595595595595,10.797522633789692
5.615615615615615,5.615615615615615,11.221019451516899
5.635635635635635,5.635635635635635,11.215692112761454
5.655655655655655,5.655655655655655,10.854341112507754
5.675675675675675,5.675675675675675,11.35866962379668
5.6956956956956954,5.6956956956956954,11.277501911759604
5.7157157157157155,5.7157157157157155,11.87671251372093
5.7357357357357355,5.7357357357357355,11.730013382417093
5.7557557557557555,5.7557557557557555,11.017841506433786
5.7757757757757755,5.7757757757757755,11.240148341890647
5.7957957957957955,5.7957957957957955,11.94663861220772
5.8158158158158155,5.8158158158158155,11.90102962055297
5.8358358358358355,5.8358358358358355,12.105551503541214
5.8558558558558556,5.8558558558558556,11.232693534884467
5.875875875875876,5.875875875875876,11.728796612853284
5.895895895895896,5.895895895895896,11.885672972606882
5.915915915915916,5.915915915915916,11.625143953113938
5.935935935935936,5.935935935935936,11.881480101881769
5.955955955955956,5.955955955955956,11.493317881740328
5.975975975975976,5.975975975975976,12.407747640640538
5.995995995995996,5.995995995995996,11.591538147098797
6.016016016016017,6.016016016016017,11.603458500578954
6.0360360360360374,6.0360360360360374,11.817219706551075
6.0560560560560575,6.0560560560560575,12.599865339292542
6.0760760760760775,6.0760760760760775,11.843242304813867
6.0960960960960975,6.0960960960960975,12.644877468687461
6.1161161161161175,6.1161161161161175,12.64709103343921
6.1361361361361375,6.1361361361361375,12.150523312015762
6.1561561561561575,6.1561561561561575,12.546111108479671
6.1761761761761775,6.1761761761761775,12.10659991468318
6.1961961961961975,6.1961961961961975,12.119960723310458
6.216216216216218,6.216216216216218,11.979288489685903
6.236236236236238,6.236236236236238,12.363741726182013
6.256256256256258,6.256256256256258,12.68562429552587
6.276276276276278,6.276276276276278,12.80720697276891
6.296296296296298,6.296296296296298,12.256523170582497
6.316316316316318,6.316316316316318,12.472396970525617
6.336336336336338,6.336336336336338,12.555716245100541
6.356356356356358,6.356356356356358,13.02332856681676
6.376376376376378,6.376376376376378,12.379558643093326
6.396396396396398,6.396396396396398,12.937436496143619
6.416416416416418,6.416416416416418,12.476605265598929
6.436436436436438,6.436436436436438,12.829550135601101
6.456456456456458,6.456456456456458,12.487913393243051
6.476476476476478,6.476476476476478,13.094856816539783
6.496496496496498,6.496496496496498,13.186493246047577
6.516516516516518,6.516516516516518,12.847217391464993
6.536536536536538,6.536536536536538,13.50042237327153
6.556556556556558,6.556556556556558,12.71197909994914
6.576576576576578,6.576576576576578,12.688711059949997
6.596596596596598,6.596596596596598,13.352816960037412
6.616616616616618,6.616616616616618,12.955845500590062
6.636636636636638,6.636636636636638,13.038791965686064
6.656656656656658,6.656656656656658,13.173962413778453
6.676676676676678,6.676676676676678,13.002662136399502
6.696696696696698,6.696696696696698,13.746955229329684
6.716716716716718,6.716716716716718,13.236974898859978
6.736736736736738,6.736736736736738,13.011937346821185
6.756756756756758,6.756756756756758,13.999236864642755
6.776776776776778,6.776776776776778,13.4445550461154
6.796796796796798,6.796796796796798,14.064210143435362
6.816816816816818,6.816816816816818,13.725409169395611
6.836836836836838,6.836836836836838,14.086366574585785
6.856856856856858,6.856856856856858,13.415911816250443
6.876876876876878,6.876876876876878,13.94357764059202
6.896896896896898,6.896896896896898,13.561472237920158
6.916916916916918,6.916916916916918,13.827869370263018
6.936936936936938,6.936936936936938,13.866495388057409
6.956956956956958,6.956956956956958,13.93735770424343
6.976976976976978,6.976976976976978,14.107837084204313
6.996996996996998,6.996996996996998,13.628075106536366
7.017017017017018,7.017017017017018,14.12253430833524
7.037037037037038,7.037037037037038,14.30233491628117
7.057057057057058,7.057057057057058,13.691697701355622
7.077077077077078,7.077077077077078,13.888693918826576
7.097097097097098,7.097097097097098,13.7209996575284
7.117117117117118,7.117117117117118,14.163037670675084
7.137137137137138,7.137137137137138,13.97546698389392
7.157157157157158,7.157157157157158,14.04587176012551
7.177177177177178,7.177177177177178,14.27386940345788
7.197197197197198,7.197197197197198,14.712556677896696
7.217217217217218,7.217217217217218,14.231437014160639
7.237237237237238,7.237237237237238,14.344777014923602
7.257257257257258,7.257257257257258,14.970042038619281
7.277277277277278,7.277277277277278,14.855137798228897
7.297297297297298,7.297297297297298,14.870485366071293
7.317317317317318,7.317317317317318,14.735921941842122
7.337337337337338,7.337337337337338,14.366701794448721
7.357357357357358,7.357357357357358,14.85042511986358
7.377377377377378,7.377377377377378,14.458280827874946
7.397397397397398,7.397397397397398,14.314876462633189
7.417417417417418,7.417417417417418,14.425701422433088
7.437437437437438,7.437437437437438,14.785998057737764
7.457457457457458,7.457457457457458,15.328261141567797
7.477477477477478,7.477477477477478,15.278896681543197
7.497497497497498,7.497497497497498,14.795679155119242
7.517517517517518,7.517517517517518,15.489106061448137
7.537537537537538,7.537537537537538,15.089297665787498
7.557557557557558,7.557557557557558,14.77857341243298
7.577577577577578,7.577577577577578,15.550796585323367
7.5975975975975985,7.5975975975975985,15.127097534232714
7.6176176176176185,7.6176176176176185,15.435565827575417
7.6376376376376385,7.6376376376376385,15.664958900641553
7.6576576576576585,7.6576576576576585,15.813368400172498
7.6776776776776785,7.6776776776776785,15.446894966351444
7.6976976976976985,7.6976976976976985,15.724147559758043
7.7177177177177185,7.7177177177177185,15.804123317390742
7.7377377377377385,7.7377377377377385,15.944878450756658
7.7577577577577586,7.7577577577577586,15.709891053146059
7.777777777777779,7.777777777777779,15.975338992918736
7.797797797797799,7.797797797797799,15.425408195224495
7.817817817817819,7.817817817817819,15.867895870418257
7.837837837837839,7.837837837837839,15.999929922885693
7.857857857857859,7.857857857857859,16.018000925601857
7.877877877877879,7.877877877877879,16.2475080515764
7.897897897897899,7.897897897897899,15.57337968144598
7.917917917917919,7.917917917917919,15.764021391484937
7.937937937937939,7.937937937937939,16.150222947943867
7.957957957957959,7.957957957957959,15.953123893589483
7.977977977977979,7.977977977977979,15.577819246491092
7.997997997997999,7.997997997997999,15.795735430845943
8.018018018018019,8.018018018018019,15.782439966491973
8.038038038038039,8.038038038038039,16.35858692042396
8.058058058058059,8.058058058058059,16.521807962550852
8.078078078078079,8.078078078078079,15.680579852776546
8.098098098098099,8.098098098098099,16.4111561236914
8.118118118118119,8.118118118118119,16.31281527220977
8.138138138138139,8.138138138138139,16.22468204435563
8.158158158158159,8.158158158158159,16.19794587474117
8.178178178178179,8.178178178178179,16.344539481242073
8.198198198198199,8.198198198198199,16.587557755271163
8.218218218218219,8.218218218218219,16.7568674433575
8.238238238238239,8.238238238238239,16.834564298546887
8.258258258258259,8.258258258258259,16.940752148452198
8.278278278278279,8.278278278278279,16.93025966558713
8.298298298298299,8.298298298298299,16.781033822940987
8.318318318318319,8.318318318318319,16.86319083881775
8.338338338338339,8.338338338338339,16.484442826459546
8.358358358358359,8.358358358358359,16.74572778252435
8.378378378378379,8.378378378378379,16.607068751859828
8.398398398398399,8.398398398398399,17.063645563480044
8.418418418418419,8.418418418418419,16.533516354466034
8.438438438438439,8.438438438438439,16.56252731743092
8.458458458458459,8.458458458458459,17.00502573658377
8.478478478478479,8.478478478478479,17.3300088544785
8.498498498498499,8.498498498498499,17.237094876015775
8.518518518518519,8.518518518518519,16.986349505313452
8.538538538538539,8.538538538538539,17.518304272660586
8.558558558558559,8.558558558558559,17.308994847510295
8.578578578578579,8.578578578578579,16.801745701103663
8.598598598598599,8.598598598598599,17.2593734810697
8.618618618618619,8.618618618618619,17.09758299733895
8.63863863863864,8.63863863863864,17.760588954490977
8.65865865865866,8.65865865865866,17.24160448210481
8.67867867867868,8.67867867867868,17.108684279397743
8.6986986986987,8.6986986986987,17.545023397545137
8.71871871871872,8.71871871871872,17.167431838654274
8.73873873873874,8.73873873873874,17.48115156083073
8.75875875875876,8.75875875875876,17.061970768167857
8.77877877877878,8.77877877877878,17.83966874565941
8.7987987987988,8.7987987987988,18.00399218506918
8.81881881881882,8.81881881881882,17.407290267920658
8.83883883883884,8.83883883883884,17.86628198043131
8.85885885885886,8.85885885885886,17.415281887669828
8.87887887887888,8.87887887887888,17.686319848520586
8.8988988988989,8.8988988988989,17.953134152166477
8.91891891891892,8.91891891891892,18.157184401816988
8.93893893893894,8.93893893893894,17.52455499098768
8.95895895895896,8.95895895895896,17.431741617698776
8.97897897897898,8.97897897897898,17.860221546407654
8.998998998999,8.998998998999,18.33000000470341
9.01901901901902,9.01901901901902,18.172972618243424
9.03903903903904,9.03903903903904,18.447825282847084
9.05905905905906,9.05905905905906,18.50673104023459
9.07907907907908,9.07907907907908,18.58889541286235
9.0990990990991,9.0990990990991,18.656179998331506
9.11911911911912,9.11911911911912,17.741139635669914
9.13913913913914,9.13913913913914,18.145925644390882
9.15915915915916,9.15915915915916,18.13119172389004
9.17917917917918,9.17917917917918,18.100126131444526
9.1991991991992,9.1991991991992,18.297752966333732
9.21921921921922,9.21921921921922,18.29371839040581
9.23923923923924,9.23923923923924,18.680297588779972
9.25925925925926,9.25925925925926,18.765805480660358
9.27927927927928,9.27927927927928,18.887717535227583
9.2992992992993,9.2992992992993,18.557311251302508
9.31931931931932,9.31931931931932,18.47105052001024
9.33933933933934,9.33933933933934,18.77496638477878
9.35935935935936,9.35935935935936,18.59566280191126
9.37937937937938,9.37937937937938,18.419653531047157
9.3993993993994,9.3993993993994,19.08800038642031
9.41941941941942,9.41941941941942,18.948167092215595
9.43943943943944,9.43943943943944,19.09394586050353
9.45945945945946,9.45945945945946,18.86564176852156
9.47947947947948,9.47947947947948,19.408659939514713
9.4994994994995,9.4994994994995,19.295517571525256
9.51951951951952,9.51951951951952,19.178283839802525
9.53953953953954,9.53953953953954,18.5866502841278
9.55955955955956,9.55955955955956,19.38258601183393
9.57957957957958,9.57957957957958,19.479194444651252
9.5995995995996,9.5995995995996,18.884546354511638
9.61961961961962,9.61961961961962,18.885165169486694
9.63963963963964,9.63963963963964,19.06135109511159
9.65965965965966,9.65965965965966,19.441521563177496
9.67967967967968,9.67967967967968,19.09495478112449
9.6996996996997,9.6996996996997,19.506263359871344
9.71971971971972,9.71971971971972,19.83033028976806
9.73973973973974,9.73973973973974,19.346107597869807
9.75975975975976,9.75975975975976,19.309392359794224
9.77977977977978,9.77977977977978,19.644859864830863
9.7997997997998,9.7997997997998,20.014650134080195
9.81981981981982,9.81981981981982,19.223805700153125
9.83983983983984,9.83983983983984,19.895987001793188
9.85985985985986,9.85985985985986,20.16842245859043
9.87987987987988,9.87987987987988,19.935588738895547
9.8998998998999,9.8998998998999,19.43860523138451
9.91991991991992,9.91991991991992,20.225542375654083
9.93993993993994,9.93993993993994,19.51381522723458
9.95995995995996,9.95995995995996,20.114310645400632
9.97997997997998,9.97997997997998,19.588054750939378
10.0,10.0,19.898391715402916
